time,rbmqInstance.obs_xpos,rbmqInstance.obs_ypos,rbmqInstance.obstacles,rbmqInstance.simtime_discrepancy,rbmqInstance.time_discrepancy,rbmqInstance.xpos,rbmqInstance.ypos,sMonitorInstance.command_stop,sMonitorInstance.dist,sMonitorInstance.flag,sMonitorInstance.obs_xpos_output,sMonitorInstance.obs_ypos_output,sMonitorInstance.robotti_xpos_output,sMonitorInstance.robotti_ypos_output
0.0,26.216099999228803,-0.6652910043648194,meaninglessString,0.4243,0.4242,0.009433358296568328,3.65632322611108E-4,0,0.0,0,0.0,0.0,0.0,0.0
0.1,26.216099999228803,-0.6652910043648194,meaninglessString,0.4243,0.4242,0.009433358296568328,3.65632322611108E-4,0,26.21511920985515,0,26.216099999228803,-0.6652910043648194,0.009433358296568328,3.65632322611108E-4
0.2,26.216099999228803,-0.6652910043648194,meaninglessString,0.4243,0.4242,0.009433358296568328,3.65632322611108E-4,0,26.21511920985515,0,26.216099999228803,-0.6652910043648194,0.009433358296568328,3.65632322611108E-4
0.30000000000000004,26.216099999228803,-0.6652910043648194,meaninglessString,0.4243,0.4242,0.009433358296568328,3.65632322611108E-4,0,26.21511920985515,0,26.216099999228803,-0.6652910043648194,0.009433358296568328,3.65632322611108E-4
0.4,26.216099999228803,-0.6652910043648194,meaninglessString,0.4243,0.4242,0.009433358296568328,3.65632322611108E-4,0,26.21511920985515,0,26.216099999228803,-0.6652910043648194,0.009433358296568328,3.65632322611108E-4
0.5,26.216099999228803,-0.6652910043648194,meaninglessString,0.4243,0.4242,0.009433358296568328,3.65632322611108E-4,0,26.21511920985515,0,26.216099999228803,-0.6652910043648194,0.009433358296568328,3.65632322611108E-4
0.6,26.216099999228803,-0.6652910043648194,meaninglessString,0.4243,0.4242,0.009433358296568328,3.65632322611108E-4,0,26.21511920985515,0,26.216099999228803,-0.6652910043648194,0.009433358296568328,3.65632322611108E-4
0.7,26.216099999228803,-0.6652910043648194,meaninglessString,0.4243,0.4242,0.009433358296568328,3.65632322611108E-4,0,26.21511920985515,0,26.216099999228803,-0.6652910043648194,0.009433358296568328,3.65632322611108E-4
0.7999999999999999,26.216099999228803,-0.6652910043648194,meaninglessString,0.4243,0.4242,0.009433358296568328,3.65632322611108E-4,0,26.21511920985515,0,26.216099999228803,-0.6652910043648194,0.009433358296568328,3.65632322611108E-4
0.8999999999999999,26.216099999228803,-0.6652910043648194,meaninglessString,0.4243,0.4242,0.009433358296568328,3.65632322611108E-4,0,26.21511920985515,0,26.216099999228803,-0.6652910043648194,0.009433358296568328,3.65632322611108E-4
0.9999999999999999,26.216099999228803,-0.6652910043648194,meaninglessString,0.4243,0.4242,0.009433358296568328,3.65632322611108E-4,0,26.21511920985515,0,26.216099999228803,-0.6652910043648194,0.009433358296568328,3.65632322611108E-4
1.0999999999999999,26.216099999228803,-0.6652910043648194,meaninglessString,0.4243,0.4242,0.009433358296568328,3.65632322611108E-4,0,26.21511920985515,0,26.216099999228803,-0.6652910043648194,0.009433358296568328,3.65632322611108E-4
1.2,26.216099999228803,-0.6652910043648194,meaninglessString,0.4243,0.4242,0.009433358296568328,3.65632322611108E-4,0,26.21511920985515,0,26.216099999228803,-0.6652910043648194,0.009433358296568328,3.65632322611108E-4
1.3,26.216099999228803,-0.6652910043648194,meaninglessString,0.4243,0.4242,0.009433358296568328,3.65632322611108E-4,0,26.21511920985515,0,26.216099999228803,-0.6652910043648194,0.009433358296568328,3.65632322611108E-4
1.4000000000000001,26.216099999228803,-0.6652910043648194,meaninglessString,0.4243,0.4242,0.009433358296568328,3.65632322611108E-4,0,26.21511920985515,0,26.216099999228803,-0.6652910043648194,0.009433358296568328,3.65632322611108E-4
1.5000000000000002,26.216099999228803,-0.6652910043648194,meaninglessString,0.4243,0.4242,0.009433358296568328,3.65632322611108E-4,0,26.21511920985515,0,26.216099999228803,-0.6652910043648194,0.009433358296568328,3.65632322611108E-4
1.6000000000000003,26.216099999228803,-0.6652910043648194,meaninglessString,0.4243,0.4242,0.009433358296568328,3.65632322611108E-4,0,26.21511920985515,0,26.216099999228803,-0.6652910043648194,0.009433358296568328,3.65632322611108E-4
1.7000000000000004,26.216099999228803,-0.6652910043648194,meaninglessString,0.4243,0.4242,0.009433358296568328,3.65632322611108E-4,0,26.21511920985515,0,26.216099999228803,-0.6652910043648194,0.009433358296568328,3.65632322611108E-4
1.8000000000000005,26.216099999228803,-0.6652910043648194,meaninglessString,0.4243,0.4242,0.009433358296568328,3.65632322611108E-4,0,26.21511920985515,0,26.216099999228803,-0.6652910043648194,0.009433358296568328,3.65632322611108E-4
1.9000000000000006,26.216099999228803,-0.6652910043648194,meaninglessString,0.4243,0.4242,0.009433358296568328,3.65632322611108E-4,0,26.21511920985515,0,26.216099999228803,-0.6652910043648194,0.009433358296568328,3.65632322611108E-4
2.0000000000000004,26.216099999228803,-0.6652910043648194,meaninglessString,0.4243,0.4242,0.009433358296568328,3.65632322611108E-4,0,26.21511920985515,0,26.216099999228803,-0.6652910043648194,0.009433358296568328,3.65632322611108E-4
2.1000000000000005,26.216099999228803,-0.6652910043648194,meaninglessString,0.0,-1.613598612189E12,0.009742511346503724,3.8875682895380325E-4,0,26.21511920985515,0,26.216099999228803,-0.6652910043648194,0.009433358296568328,3.65632322611108E-4
2.2000000000000006,26.216099999228803,-0.6652910043648194,meaninglessString,0.0,-1.613598612189E12,0.009742511346503724,3.8875682895380325E-4,0,26.21481074368357,0,26.216099999228803,-0.6652910043648194,0.009742511346503724,3.8875682895380325E-4
