time,rbmqInstance.obs_xpos,rbmqInstance.obs_ypos,rbmqInstance.obstacles,rbmqInstance.simtime_discrepancy,rbmqInstance.time_discrepancy,rbmqInstance.xpos,rbmqInstance.ypos,sMonitorInstance.command_stop,sMonitorInstance.dist,sMonitorInstance.flag,sMonitorInstance.obs_xpos_output,sMonitorInstance.obs_ypos_output,sMonitorInstance.robotti_xpos_output,sMonitorInstance.robotti_ypos_output
0.0,21.8552999992288,-0.6455240043648194,DADA,0.4243,0.4242,0.012147755448496778,4.921510705396233E-4,0,0.0,0,0.0,0.0,0.0,0.0
0.1,21.8552999992288,-0.6455240043648194,DADA,0.4243,0.4242,0.012147755448496778,4.921510705396233E-4,0,21.852703192466787,0,21.8552999992288,-0.6455240043648194,0.012147755448496778,4.921510705396233E-4
0.2,21.8552999992288,-0.6455240043648194,DADA,0.4243,0.4242,0.012147755448496778,4.921510705396233E-4,0,21.852703192466787,0,21.8552999992288,-0.6455240043648194,0.012147755448496778,4.921510705396233E-4
0.30000000000000004,21.8552999992288,-0.6455240043648194,DADA,0.4243,0.4242,0.012147755448496778,4.921510705396233E-4,0,21.852703192466787,0,21.8552999992288,-0.6455240043648194,0.012147755448496778,4.921510705396233E-4
0.4,21.8552999992288,-0.6455240043648194,DADA,0.4243,0.4242,0.012147755448496778,4.921510705396233E-4,0,21.852703192466787,0,21.8552999992288,-0.6455240043648194,0.012147755448496778,4.921510705396233E-4
0.5,21.8552999992288,-0.6455240043648194,DADA,0.4243,0.4242,0.012147755448496778,4.921510705396233E-4,0,21.852703192466787,0,21.8552999992288,-0.6455240043648194,0.012147755448496778,4.921510705396233E-4
0.6,21.8552999992288,-0.6455240043648194,DADA,0.4243,0.4242,0.012147755448496778,4.921510705396233E-4,0,21.852703192466787,0,21.8552999992288,-0.6455240043648194,0.012147755448496778,4.921510705396233E-4
0.7,21.8552999992288,-0.6455240043648194,DADA,0.4243,0.4242,0.012147755448496778,4.921510705396233E-4,0,21.852703192466787,0,21.8552999992288,-0.6455240043648194,0.012147755448496778,4.921510705396233E-4
0.7999999999999999,21.8552999992288,-0.6455240043648194,DADA,0.4243,0.4242,0.012147755448496778,4.921510705396233E-4,0,21.852703192466787,0,21.8552999992288,-0.6455240043648194,0.012147755448496778,4.921510705396233E-4
0.8999999999999999,21.8552999992288,-0.6455240043648194,DADA,0.4243,0.4242,0.012147755448496778,4.921510705396233E-4,0,21.852703192466787,0,21.8552999992288,-0.6455240043648194,0.012147755448496778,4.921510705396233E-4
0.9999999999999999,21.8552999992288,-0.6455240043648194,DADA,0.4243,0.4242,0.012147755448496778,4.921510705396233E-4,0,21.852703192466787,0,21.8552999992288,-0.6455240043648194,0.012147755448496778,4.921510705396233E-4
1.0999999999999999,21.8552999992288,-0.6455240043648194,DADA,0.4243,0.4242,0.012147755448496778,4.921510705396233E-4,0,21.852703192466787,0,21.8552999992288,-0.6455240043648194,0.012147755448496778,4.921510705396233E-4
1.2,21.8552999992288,-0.6455240043648194,DADA,0.4243,0.4242,0.012147755448496778,4.921510705396233E-4,0,21.852703192466787,0,21.8552999992288,-0.6455240043648194,0.012147755448496778,4.921510705396233E-4
1.3,21.8552999992288,-0.6455240043648194,DADA,0.4243,0.4242,0.012147755448496778,4.921510705396233E-4,0,21.852703192466787,0,21.8552999992288,-0.6455240043648194,0.012147755448496778,4.921510705396233E-4
1.4000000000000001,21.8552999992288,-0.6455240043648194,DADA,0.4243,0.4242,0.012147755448496778,4.921510705396233E-4,0,21.852703192466787,0,21.8552999992288,-0.6455240043648194,0.012147755448496778,4.921510705396233E-4
